id,week,day_of_week,start_time,end_time,classroom,is_rescheduled
926,4,6,3,5,I404,1
927,5,6,3,5,I404,0
928,6,6,3,5,I404,0
929,7,6,3,5,I404,0
930,8,6,3,5,I404,0
931,9,6,3,5,I404,0
932,10,6,3,5,I404,0
933,11,6,3,5,I404,0
934,12,6,3,5,I404,0
935,13,6,3,5,I404,0
936,14,6,3,5,I404,0
937,15,6,3,5,I404,0
938,16,6,3,5,I404,0
939,1,1,11,13,B221,0
940,2,1,11,13,B221,0
941,3,1,11,13,B221,0
942,4,1,11,13,B221,0
943,5,1,11,13,B221,0
944,6,1,11,13,B221,0
945,7,1,11,13,B221,0
946,8,1,11,13,B221,0
947,9,1,11,13,B221,0
948,10,1,11,13,B221,0
949,11,1,11,13,B221,0
950,1,3,11,13,G221,1
951,2,3,11,13,G221,1
952,3,3,11,13,G221,1
953,4,3,11,13,G221,1
954,5,3,11,13,G221,1
955,6,3,11,13,G221,1
956,7,3,11,13,G221,1
957,8,3,11,13,G221,1
958,9,3,11,13,G221,1
959,10,3,11,13,G221,1
960,11,3,11,13,G221,1
961,1,3,11,13,B223,0
962,2,3,11,13,B223,0
963,3,3,11,13,B223,0
964,4,3,11,13,B223,0
965,5,3,11,13,B223,0
966,6,3,11,13,B223,0
967,7,3,11,13,B223,0
968,8,3,11,13,B223,0
969,9,3,11,13,B223,0
970,10,3,11,13,B223,0
971,11,3,11,13,B223,0
972,1,2,11,13,H130,0
973,2,2,11,13,H130,0
974,3,2,11,13,H130,0
975,4,2,11,13,H130,0
976,5,2,11,13,H130,0
977,6,2,11,13,H130,0
978,7,2,11,13,H130,0
979,8,2,11,13,H130,0
980,9,2,11,13,H130,0
981,10,2,11,13,H130,0
982,11,2,11,13,H130,0
983,1,6,6,10,M135,0
984,2,6,6,10,M135,0
985,3,6,6,10,M135,0
986,4,6,6,10,M135,0
987,5,6,6,10,M135,0
988,6,6,6,10,M135,0
989,7,6,6,7,M135,0
990,1,2,11,13,F605,0
991,2,2,11,13,F605,0
992,3,2,11,13,F605,0
993,4,2,11,13,F605,0
994,5,2,11,13,F605,0
995,6,2,11,13,F605,0
996,7,2,11,13,F605,0
997,8,2,11,13,F605,0
998,9,2,11,13,F605,0
999,10,2,11,13,F605,0
1000,11,2,11,13,F605,0
1001,10,2,3,5,B140,0
1002,11,2,3,5,B140,0
1003,12,2,3,5,B140,0
1004,13,2,3,5,B140,0
1005,14,2,3,5,B140,0
1006,15,2,3,5,B140,0
1007,16,2,3,5,B140,0
1008,1,2,3,4,I202,0
1009,2,2,3,4,I202,0
1010,3,2,3,4,I202,0
1011,4,2,3,4,I202,0
1012,5,2,3,4,I202,0
1013,6,2,3,4,I202,0
1014,7,2,3,4,I202,0
1015,8,2,3,4,I202,0
1016,9,2,3,4,I202,0
1017,10,2,3,4,I202,0
1018,11,2,3,4,I202,0
1019,12,2,3,4,I202,0
1020,13,2,3,4,I202,0
1021,1,4,8,10,I202,0
1022,2,4,8,10,I202,0
1023,3,4,8,10,I202,0
1024,4,4,8,10,I202,0
1025,5,4,8,10,I202,0
1026,6,4,8,10,I202,0
1027,7,4,8,10,I202,0
1028,8,4,8,10,I202,0
1029,9,4,8,10,I202,0
1030,10,4,8,10,I202,0
1031,11,4,8,10,I202,0
1032,12,4,8,10,I202,0
1033,13,4,8,10,I202,0
1034,1,2,6,7,I401,0
1035,2,2,6,7,I401,0
1036,3,2,6,7,I401,0
1037,4,2,6,7,I401,0
1038,5,2,6,7,I401,0
1039,6,2,6,7,I401,0
1040,7,2,6,7,I401,0
1041,8,2,6,7,I401,0
1042,9,2,6,7,I401,0
1043,10,2,6,7,I401,0
1044,11,2,6,7,I401,0
1045,12,2,6,7,I401,0
1046,13,2,6,7,I401,0
1047,1,5,3,5,I401,0
1048,2,5,3,5,I401,0
1049,3,5,3,5,I401,0
1050,4,5,3,5,I401,0
1051,5,5,3,5,I401,0
1052,6,5,3,5,I401,0
1053,7,5,3,5,I401,0
1054,8,5,3,5,I401,0
1055,9,5,3,5,I401,0
1056,10,5,3,5,I401,0
1057,11,5,3,5,I401,0
1058,12,5,3,5,I401,0
1059,13,5,3,5,I401,0
1060,1,1,8,10,F401,0
1061,2,1,8,10,F401,0
1062,3,1,8,10,F401,0
1063,4,1,8,10,F401,0
1064,5,1,8,10,F401,0
1065,6,1,8,10,F401,0
1066,7,1,8,10,F401,0
1067,8,1,8,10,F401,0
1068,9,1,8,10,F401,0
1069,10,1,8,10,F401,0
1070,11,1,8,10,F401,0
1071,12,1,8,10,F401,0
1072,13,1,8,10,F401,0
1073,1,4,6,7,F401,0
1074,2,4,6,7,F401,0
1075,3,4,6,7,F401,0
1076,4,4,6,7,F401,0
1077,5,4,6,7,F401,0
1078,6,4,6,7,F401,0
1079,7,4,6,7,F401,0
1080,8,4,6,7,F401,0
1081,9,4,6,7,F401,0
1082,10,4,6,7,F401,0
1083,11,4,6,7,F401,0
1084,12,4,6,7,F401,0
1085,13,4,6,7,F401,0
1086,1,1,6,7,F201,0
1087,2,1,6,7,F201,0
1088,3,1,6,7,F201,0
1089,4,1,6,7,F201,0
1090,5,1,6,7,F201,0
1091,6,1,6,7,F201,0
1092,7,1,6,7,F201,0
1093,8,1,6,7,F201,0
1094,9,1,6,7,F201,0
1095,10,1,6,7,F201,0
1096,11,1,6,7,F201,0
1097,12,1,6,7,F201,0
1098,13,1,6,7,F201,0
1099,1,4,8,10,F201,0
1100,2,4,8,10,F201,0
1101,3,4,8,10,F201,0
1102,4,4,8,10,F201,0
1103,5,4,8,10,F201,0
1104,6,4,8,10,F201,0
1105,7,4,8,10,F201,0
1106,8,4,8,10,F201,0
1107,9,4,8,10,F201,0
1108,10,4,8,10,F201,0
1109,11,4,8,10,F201,0
1110,12,4,8,10,F201,0
1111,13,4,8,10,F201,0
1112,1,1,3,5,B140,0
1113,2,1,3,5,B140,0
1114,3,1,3,5,B140,0
1115,4,1,3,5,B140,0
1116,5,1,3,5,B140,0
1117,6,1,3,5,B140,0
1118,7,1,3,5,B140,0
1119,8,1,3,5,B140,0
1120,9,1,3,5,B140,0
1121,10,1,3,5,B140,1
1122,11,1,3,5,B140,0
1123,1,3,3,5,B140,0
1124,2,3,3,5,B140,0
1125,3,3,3,5,B140,0
1126,4,3,3,5,B140,0
1127,5,3,3,5,B140,0
1128,6,3,3,5,B140,0
1129,7,3,3,5,B140,0
1130,8,3,3,5,B140,0
1131,9,3,3,5,B140,0
1132,10,3,3,5,B140,1
1133,11,3,3,5,B140,0
1134,12,1,3,5,B140,0
1135,12,3,3,5,B140,0
1136,1,1,8,10,G223,0
1137,2,1,8,10,G223,0
1138,3,1,8,10,G223,0
1139,4,1,8,10,G223,0
1140,5,1,8,10,G223,0
1141,6,1,8,10,G223,0
1142,7,1,8,10,G223,0
1143,8,1,8,10,G223,0
1144,9,1,8,10,G223,0
1145,10,1,8,10,G223,0
1146,11,1,8,10,G223,0
1147,1,3,8,10,G223,0
1148,2,3,8,10,G223,0
1149,3,3,8,10,G223,0
1150,4,3,8,10,G223,0
1151,5,3,8,10,G223,0
1152,6,3,8,10,G223,0
1153,7,3,8,10,G223,0
1154,8,3,8,10,G223,0
1155,9,3,8,10,G223,0
1156,10,3,8,10,G223,0
1157,11,3,8,10,G223,0
1158,1,1,3,5,F202,0
1159,2,1,3,5,F202,0
1160,3,1,3,5,F202,0
1161,4,1,3,5,F202,0
1162,5,1,3,5,F202,0
1163,6,1,3,5,F202,0
1164,7,1,3,5,F202,0
1165,8,1,3,5,F202,0
1166,9,1,3,5,F202,0
1167,10,1,3,5,F202,0
1168,11,1,3,5,F202,0
1169,1,3,8,10,F202,0
1170,2,3,8,10,F202,0
1171,3,3,8,10,F202,0
1172,4,3,8,10,F202,0
1173,5,3,8,10,F202,0
1174,6,3,8,10,F202,0
1175,7,3,8,10,F202,0
1176,8,3,8,10,F202,0
1177,9,3,8,10,F202,0
1178,10,3,8,10,F202,0
1179,11,3,8,10,F202,0
1180,1,1,3,5,I401,0
1181,2,1,3,5,I401,0
1182,3,1,3,5,I401,0
1183,4,1,3,5,I401,0
1184,5,1,3,5,I401,0
1185,6,1,3,5,I401,0
1186,7,1,3,5,I401,0
1187,8,1,3,5,I401,0
1188,9,1,3,5,I401,0
1189,10,1,3,5,I401,0
1190,11,1,3,5,I401,0
1191,1,4,3,5,I401,0
1192,2,4,3,5,I401,0
1193,3,4,3,5,I401,0
1194,4,4,3,5,I401,0
1195,5,4,3,5,I401,0
1196,6,4,3,5,I401,0
1197,7,4,3,5,I401,0
1198,8,4,3,5,I401,0
1199,9,4,3,5,I401,0
1200,10,4,3,5,I401,0
1201,11,4,3,5,I401,0
1202,1,1,3,5,I204,0
1203,2,1,3,5,I204,0
1204,3,1,3,5,I204,0
1205,4,1,3,5,I204,0
1206,5,1,3,5,I204,0
1207,6,1,3,5,I204,0
1208,7,1,3,5,I204,0
1209,8,1,3,5,I204,0
1210,1,3,3,5,I204,0
1211,2,3,3,5,I204,0
1212,3,3,3,5,I204,0
1213,4,3,3,5,I204,0
1214,5,3,3,5,I204,0
1215,6,3,3,5,I204,0
1216,7,3,3,5,I204,0
1217,8,3,3,5,I204,0
1218,1,2,3,5,I102,0
1219,2,2,3,5,I102,0
1220,3,2,3,5,I102,0
1221,4,2,3,5,I102,0
1222,5,2,3,5,I102,0
1223,6,2,3,5,I102,0
1224,7,2,3,5,I102,0
1225,8,2,3,5,I102,0
1226,1,5,3,5,I102,0
1227,2,5,3,5,I102,0
1228,3,5,3,5,I102,0
1229,4,5,3,5,I102,0
1230,5,5,3,5,I102,0
1231,6,5,3,5,I102,0
1232,7,5,3,5,I102,0
1233,8,5,3,5,I102,0
1234,1,1,8,10,M227,0
1235,2,1,8,10,M227,0
1236,3,1,8,10,M227,0
1237,4,1,8,10,M227,0
1238,5,1,8,10,M227,0
1239,6,1,8,10,M227,0
1240,7,1,8,10,M227,0
1241,8,1,8,10,M227,0
1242,1,3,8,10,M227,0
1243,2,3,8,10,M227,0
1244,3,3,8,10,M227,0
1245,4,3,8,10,M227,0
1246,5,3,8,10,M227,0
1247,6,3,8,10,M227,0
1248,7,3,8,10,M227,0
1249,8,3,8,10,M227,0
1250,1,3,8,10,M223,0
1251,2,3,8,10,M223,0
1252,3,3,8,10,M223,0
1253,4,3,8,10,M223,0
1254,5,3,8,10,M223,0
1255,6,3,8,10,M223,0
1256,7,3,8,10,M223,0
1257,8,3,8,10,M223,0
1258,1,4,8,10,M223,0
1259,2,4,8,10,M223,0
1260,3,4,8,10,M223,0
1261,4,4,8,10,M223,0
1262,5,4,8,10,M223,0
1263,6,4,8,10,M223,0
1264,7,4,8,10,M223,0
1265,8,4,8,10,M223,0
1266,1,1,8,10,B227,0
1267,2,1,8,10,B227,0
1268,3,1,8,10,B227,0
1269,4,1,8,10,B227,0
1270,5,1,8,10,B227,0
1271,6,1,8,10,B227,0
1272,7,1,8,10,B227,0
1273,8,1,8,10,B227,0
1274,1,4,8,10,B227,0
1275,2,4,8,10,B227,0
1276,3,4,8,10,B227,0
1277,4,4,8,10,B227,0
1278,5,4,8,10,B227,0
1279,6,4,8,10,B227,0
1280,7,4,8,10,B227,0
1281,8,4,8,10,B227,0
1282,1,2,8,10,B227,0
1283,2,2,8,10,B227,0
1284,3,2,8,10,B227,0
1285,4,2,8,10,B227,0
1286,5,2,8,10,B227,0
1287,6,2,8,10,B227,0
1288,7,2,8,10,B227,0
1289,8,2,8,10,B227,0
1290,1,5,8,10,B227,0
1291,2,5,8,10,B227,0
1292,3,5,8,10,B227,0
1293,4,5,8,10,B227,0
1294,5,5,8,10,B227,0
1295,6,5,8,10,B227,0
1296,7,5,8,10,B227,0
1297,8,5,8,10,B227,0
1298,1,2,8,10,B228,0
1299,2,2,8,10,B228,0
1300,3,2,8,10,B228,0
1301,4,2,8,10,B228,0
1302,5,2,8,10,B228,0
1303,6,2,8,10,B228,0
1304,7,2,8,10,B228,0
1305,8,2,8,10,B228,0
1306,1,5,8,10,B228,0
1307,2,5,8,10,B228,0
1308,3,5,8,10,B228,0
1309,4,5,8,10,B228,0
1310,5,5,8,10,B228,0
1311,6,5,8,10,B228,0
1312,7,5,8,10,B228,0
1313,8,5,8,10,B228,0
1314,1,2,8,10,F305,0
1315,2,2,8,10,F305,0
1316,3,2,8,10,F305,0
1317,4,2,8,10,F305,0
1318,5,2,8,10,F305,0
1319,6,2,8,10,F305,0
1320,7,2,8,10,F305,0
1321,8,2,8,10,F305,0
1322,1,5,3,5,F305,0
1323,2,5,3,5,F305,0
1324,3,5,3,5,F305,0
1325,4,5,3,5,F305,1
1326,5,5,3,5,F305,0
1327,6,5,3,5,F305,0
1328,7,5,3,5,F305,0
1329,8,5,3,5,F305,0
1330,1,1,6,7,I304,0
1331,2,1,6,7,I304,0
1332,3,1,6,7,I304,0
1333,4,1,6,7,I304,0
1334,5,1,6,7,I304,0
1335,6,1,6,7,I304,0
1336,7,1,6,7,I304,0
1337,8,1,6,7,I304,0
1338,1,4,3,4,I304,0
1339,2,4,3,4,I304,0
1340,3,4,3,4,I304,0
1341,4,4,3,4,I304,0
1342,5,4,3,4,I304,0
1343,6,4,3,4,I304,0
1344,7,4,3,4,I304,0
1345,8,4,3,4,I304,0
1346,1,2,1,2,B130,0
1347,2,2,1,2,B130,0
1348,3,2,1,2,B130,0
1349,4,2,1,2,B130,0
1350,5,2,1,2,B130,0
1351,6,2,1,2,B130,0
1352,7,2,1,2,B130,0
1353,8,2,1,2,B130,0
1354,1,4,1,2,B130,0
1355,2,4,1,2,B130,0
1356,3,4,1,2,B130,0
1357,4,4,1,2,B130,0
1358,5,4,1,2,B130,0
1359,6,4,1,2,B130,0
1360,7,4,1,2,B130,0
1361,8,4,1,2,B130,0
1362,1,3,6,7,F102,0
1363,2,3,6,7,F102,0
1364,3,3,6,7,F102,0
1365,4,3,6,7,F102,0
1366,5,3,6,7,F102,0
1367,6,3,6,7,F102,0
1368,7,3,6,7,F102,0
1369,8,3,6,7,F102,0
1370,1,5,6,7,F102,0
1371,2,5,6,7,F102,0
1372,3,5,6,7,F102,0
1373,4,5,6,7,F102,1
1374,5,5,6,7,F102,0
1375,6,5,6,7,F102,0
1376,7,5,6,7,F102,0
1377,8,5,6,7,F102,0
1378,1,2,6,7,I102,0
1379,2,2,6,7,I102,0
1380,3,2,6,7,I102,0
1381,4,2,6,7,I102,0
1382,5,2,6,7,I102,0
1383,6,2,6,7,I102,0
1384,7,2,6,7,I102,0
1385,8,2,6,7,I102,0
1386,1,4,6,7,I102,0
1387,2,4,6,7,I102,0
1388,3,4,6,7,I102,0
1389,4,4,6,7,I102,0
1390,5,4,6,7,I102,0
1391,6,4,6,7,I102,0
1392,7,4,6,7,I102,0
1393,8,4,6,7,I102,0
1394,1,2,6,7,F405,0
1395,2,2,6,7,F405,0
1396,3,2,6,7,F405,0
1397,4,2,6,7,F405,0
1398,5,2,6,7,F405,0
1399,6,2,6,7,F405,0
1400,7,2,6,7,F405,0
1401,8,2,6,7,F405,0
1402,1,4,6,7,F405,0
1403,2,4,6,7,F405,0
1404,3,4,6,7,F405,0
1405,4,4,6,7,F405,0
1406,5,4,6,7,F405,0
1407,6,4,6,7,F405,0
1408,7,4,6,7,F405,0
1409,8,4,6,7,F405,0
1410,1,1,6,7,B227,0
1411,2,1,6,7,B227,0
1412,3,1,6,7,B227,0
1413,4,1,6,7,B227,0
1414,5,1,6,7,B227,0
1415,6,1,6,7,B227,0
1416,7,1,6,7,B227,0
1417,8,1,6,7,B227,0
1418,1,3,6,7,B227,0
1419,2,3,6,7,B227,0
1420,3,3,6,7,B227,0
1421,4,3,6,7,B227,0
1422,5,3,6,7,B227,0
1423,6,3,6,7,B227,0
1424,7,3,6,7,B227,0
1425,8,3,6,7,B227,0
1426,1,3,8,9,F602,0
1427,2,3,8,9,F602,0
1428,3,3,8,9,F602,0
1429,4,3,8,9,F602,0
1430,5,3,8,9,F602,0
1431,6,3,8,9,F602,0
1432,7,3,8,9,F602,0
1433,8,3,8,9,F602,0
1434,1,5,8,9,F602,0
1435,2,5,8,9,F602,0
1436,3,5,8,9,F602,0
1437,4,5,8,9,F602,1
1438,5,5,8,9,F602,0
1439,6,5,8,9,F602,0
1440,7,5,8,9,F602,0
1441,8,5,8,9,F602,0
1442,1,3,6,7,G224,0
1443,2,3,6,7,G224,0
1444,3,3,6,7,G224,0
1445,4,3,6,7,G224,1
1446,5,3,6,7,G224,0
1447,6,3,6,7,G224,0
1448,7,3,6,7,G224,0
1449,8,3,6,7,G224,0
1450,1,5,6,7,G224,0
1451,2,5,6,7,G224,0
1452,3,5,6,7,G224,0
1453,4,5,6,7,G224,0
1454,5,5,6,7,G224,0
1455,6,5,6,7,G224,0
1456,7,5,6,7,G224,0
1457,8,5,6,7,G224,0
1458,1,2,6,7,F101,0
1459,2,2,6,7,F101,0
1460,3,2,6,7,F101,0
1461,4,2,6,7,F101,0
1462,5,2,6,7,F101,0
1463,6,2,6,7,F101,0
1464,7,2,6,7,F101,0
1465,8,2,6,7,F101,0
1466,1,4,6,7,F101,0
1467,2,4,6,7,F101,0
1468,3,4,6,7,F101,0
1469,4,4,6,7,F101,0
1470,5,4,6,7,F101,0
1471,6,4,6,7,F101,0
1472,7,4,6,7,F101,0
1473,8,4,6,7,F101,0
1474,4,2,6,7,F501,0
1475,5,2,6,7,F501,0
1476,6,2,6,7,F501,0
1477,7,2,6,7,F501,0
1478,8,2,6,7,F501,0
1479,9,2,6,7,F501,0
1480,10,2,6,7,F501,0
1481,11,2,6,7,F501,0
1482,4,4,6,7,F501,0
1483,5,4,6,7,F501,0
1484,6,4,6,7,F501,0
1485,7,4,6,7,F501,0
1486,8,4,6,7,F501,0
1487,9,4,6,7,F501,0
1488,10,4,6,7,F501,0
1489,11,4,6,7,F501,0
1490,4,3,6,7,G227,0
1491,5,3,6,7,G227,0
1492,6,3,6,7,G227,0
1493,7,3,6,7,G227,0
1494,8,3,6,7,G227,0
1495,9,3,6,7,G227,0
1496,10,3,6,7,G227,0
1497,11,3,6,7,G227,0
1498,4,5,6,7,G227,0
1499,5,5,6,7,G227,0
1500,6,5,6,7,G227,0
1501,7,5,6,7,G227,0
1502,8,5,6,7,G227,0
1503,9,5,6,7,G227,0
1504,10,5,6,7,G227,0
1505,11,5,6,7,G227,0
1506,4,3,1,2,G223,0
1507,5,3,1,2,G223,0
1508,6,3,1,2,G223,0
1509,7,3,1,2,G223,0
1510,8,3,1,2,G223,0
1511,9,3,1,2,G223,0
1512,10,3,1,2,G223,0
1513,11,3,1,2,G223,0
1514,4,5,6,7,G223,0
1515,5,5,6,7,G223,0
1516,6,5,6,7,G223,0
1517,7,5,6,7,G223,0
1518,8,5,6,7,G223,0
1519,9,5,6,7,G223,0
1520,10,5,6,7,G223,0
1521,11,5,6,7,G223,0
1522,5,3,3,4,F202,0
1523,6,3,3,4,F202,0
1524,7,3,3,4,F202,0
1525,8,3,3,4,F202,0
1526,9,3,3,4,F202,0
1527,10,3,3,4,F202,0
1528,11,3,3,4,F202,0
1529,12,3,3,4,F202,0
1530,5,5,3,4,F202,0
1531,6,5,3,4,F202,0
1532,7,5,3,4,F202,0
1533,8,5,3,4,F202,0
1534,9,5,3,4,F202,0
1535,10,5,3,4,F202,0
1536,11,5,3,4,F202,0
1537,12,5,3,4,F202,0
1538,5,3,3,4,F301,1
1539,6,3,3,4,F301,1
1540,7,3,3,4,F301,1
1541,8,3,3,4,F301,1
1542,9,3,3,4,F301,1
1543,10,3,3,4,F301,1
1544,11,3,3,4,F301,1
1545,12,3,3,4,F301,1
1546,5,5,3,4,F301,1
1547,6,5,3,4,F301,1
1548,7,5,3,4,F301,1
1549,8,5,3,4,F301,1
1550,9,5,3,4,F301,1
1551,10,5,3,4,F301,1
1552,11,5,3,4,F301,1
1553,12,5,3,4,F301,1
1554,5,2,3,4,F405,0
1555,6,2,3,4,F405,0
1556,7,2,3,4,F405,0
1557,8,2,3,4,F405,0
1558,9,2,3,4,F405,0
1559,10,2,3,4,F405,0
1560,11,2,3,4,F405,0
1561,12,2,3,4,F405,0
1562,5,4,3,4,F405,0
1563,6,4,3,4,F405,0
1564,7,4,3,4,F405,0
1565,8,4,3,4,F405,0
1566,9,4,3,4,F405,0
1567,10,4,3,4,F405,0
1568,11,4,3,4,F405,0
1569,12,4,3,4,F405,0
1570,1,2,8,9,I401,0
1571,2,2,8,9,I401,0
1572,3,2,8,9,I401,0
1573,4,2,8,9,I401,0
1574,5,2,8,9,I401,0
1575,6,2,8,9,I401,0
1576,7,2,8,9,I401,0
1577,8,2,8,9,I401,0
1578,9,2,8,9,I401,0
1579,10,2,8,9,I401,0
1580,11,2,8,9,I401,0
1581,12,2,8,9,I401,0
1582,13,2,8,9,I401,1
1583,14,2,8,9,I401,1
1584,1,5,1,2,I401,0
1585,2,5,1,2,I401,0
1586,3,5,1,2,I401,0
1587,4,5,1,2,I401,0
1588,5,5,1,2,I401,0
1589,6,5,1,2,I401,0
1590,7,5,1,2,I401,0
1591,8,5,1,2,I401,0
1592,9,5,1,2,I401,0
1593,10,5,1,2,I401,0
1594,11,5,1,2,I401,0
1595,12,5,1,2,I401,0
1596,13,5,1,2,I401,1
1597,14,5,1,2,I401,1
1598,10,1,8,10,I604,0
1599,11,1,8,10,I604,0
1600,12,1,8,10,I604,0
1601,13,1,8,10,I604,0
1602,14,1,8,10,I604,0
1603,15,1,8,10,I604,0
1604,16,1,8,10,I604,0
1605,10,3,8,10,I604,0
1606,11,3,8,10,I604,0
1607,12,3,8,10,I604,1
1608,13,3,8,10,I604,0
1609,14,3,8,10,I604,0
1610,15,3,8,10,I604,0
1611,16,3,8,10,I604,0
1612,10,1,8,10,I504,0
1613,11,1,8,10,I504,1
1614,12,1,8,10,I504,1
1615,13,1,8,10,I504,1
1616,14,1,8,10,I504,1
1617,15,1,8,10,I504,1
1618,16,1,8,10,I504,1
1619,10,3,8,10,I504,1
1620,11,3,8,10,I504,1
1621,12,3,8,10,I504,1
1622,13,3,8,10,I504,1
1623,14,3,8,10,I504,1
1624,15,3,8,10,I504,1
1625,16,3,8,10,I504,1
1626,10,3,8,10,I404,0
1627,11,3,8,10,I404,0
1628,12,3,8,10,I404,0
1629,13,3,8,10,I404,0
1630,14,3,8,10,I404,0
1631,15,3,8,10,I404,0
1632,16,3,8,10,I404,0
1633,11,1,8,10,I404,0
1634,12,1,8,10,I404,0
1635,13,1,8,10,I404,0
1636,14,1,8,10,I404,0
1637,15,1,8,10,I404,0
1638,16,1,8,10,I404,0
1639,10,1,8,10,I404,0
1640,10,1,8,10,I602,0
1641,11,1,8,10,I602,0
1642,12,1,8,10,I602,0
1643,13,1,8,10,I602,0
1644,14,1,8,10,I602,0
1645,15,1,8,10,I602,0
1646,16,1,8,10,I602,0
1647,10,3,8,10,I602,0
1648,11,3,8,10,I602,0
1649,12,3,8,10,I602,0
1650,13,3,8,10,I602,0
1651,14,3,8,10,I602,0
1652,15,3,8,10,I602,0
1653,16,3,8,10,I602,0
1654,3,2,3,4,F702,0
1655,4,2,3,4,F702,0
1656,5,2,3,4,F702,0
1657,6,2,3,4,F702,0
1658,7,2,3,4,F702,0
1659,8,2,3,4,F702,0
1660,9,2,3,4,F702,0
1661,10,2,3,4,F702,0
1662,3,4,3,4,F702,0
1663,4,4,3,4,F702,0
1664,5,4,3,4,F702,0
1665,6,4,3,4,F702,0
1666,7,4,3,4,F702,0
1667,8,4,3,4,F702,0
1668,9,4,3,4,F702,0
1669,10,4,3,4,F702,0
1670,3,2,3,4,I604,0
1671,4,2,3,4,I604,0
1672,5,2,3,4,I604,0
1673,6,2,3,4,I604,0
1674,7,2,3,4,I604,0
1675,8,2,3,4,I604,0
1676,9,2,3,4,I604,0
1677,10,2,3,4,I604,0
1678,3,4,3,4,I604,0
1679,4,4,3,4,I604,0
1680,5,4,3,4,I604,0
1681,6,4,3,4,I604,0
1682,7,4,3,4,I604,0
1683,8,4,3,4,I604,0
1684,9,4,3,4,I604,0
1685,10,4,3,4,I604,0
1686,3,1,3,5,B222,0
1687,4,1,3,5,B222,0
1688,5,1,3,5,B222,0
1689,6,1,3,5,B222,0
1690,7,1,3,5,B222,0
1691,8,1,3,5,B222,0
1692,9,1,3,5,B222,0
1693,10,1,3,5,B222,0
1694,3,3,3,5,B222,0
1695,4,3,3,5,B222,0
1696,5,3,3,5,B222,0
1697,6,3,3,5,B222,0
1698,7,3,3,5,B222,0
1699,8,3,3,5,B222,0
1700,9,3,3,5,B222,0
1701,10,3,3,5,B222,0
1702,3,1,3,5,F601,0
1703,4,1,3,5,F601,0
1704,5,1,3,5,F601,0
1705,6,1,3,5,F601,0
1706,7,1,3,5,F601,0
1707,8,1,3,5,F601,0
1708,9,1,3,5,F601,0
1709,10,1,3,5,F601,0
1710,3,3,3,5,F601,0
1711,4,3,3,5,F601,0
1712,5,3,3,5,F601,0
1713,6,3,3,5,F601,0
1714,7,3,3,5,F601,0
1715,8,3,3,5,F601,0
1716,9,3,3,5,F601,0
1717,10,3,3,5,F601,0
1718,3,1,3,5,F201,0
1719,4,1,3,5,F201,0
1720,5,1,3,5,F201,0
1721,6,1,3,5,F201,0
1722,7,1,3,5,F201,0
1723,8,1,3,5,F201,0
1724,9,1,3,5,F201,0
1725,10,1,3,5,F201,0
1726,3,3,3,5,F201,0
1727,4,3,3,5,F201,0
1728,5,3,3,5,F201,0
1729,6,3,3,5,F201,0
1730,7,3,3,5,F201,0
1731,8,3,3,5,F201,0
1732,9,3,3,5,F201,0
1733,10,3,3,5,F201,0
1734,4,2,8,10,I504,0
1735,5,2,8,10,I504,0
1736,6,2,8,10,I504,0
1737,7,2,8,10,I504,0
1738,8,2,8,10,I504,0
1739,9,2,8,10,I504,0
1740,10,2,8,10,I504,0
1741,11,2,8,10,I504,0
1742,4,5,8,10,I504,0
1743,5,5,8,10,I504,0
1744,6,5,8,10,I504,0
1745,7,5,8,10,I504,0
1746,8,5,8,10,I504,0
1747,9,5,8,10,I504,0
1748,10,5,8,10,I504,0
1749,11,5,8,10,I504,0
1750,4,2,8,10,I702,0
1751,5,2,8,10,I702,0
1752,6,2,8,10,I702,0
1753,7,2,8,10,I702,0
1754,8,2,8,10,I702,0
1755,9,2,8,10,I702,0
1756,10,2,8,10,I702,0
1757,11,2,8,10,I702,0
1758,4,5,8,10,I702,0
1759,5,5,8,10,I702,0
1760,6,5,8,10,I702,0
1761,7,5,8,10,I702,0
1762,8,5,8,10,I702,0
1763,9,5,8,10,I702,0
1764,10,5,8,10,I702,0
1765,11,5,8,10,I702,0
1766,4,2,3,5,F103,0
1767,5,2,3,5,F103,0
1768,6,2,3,5,F103,0
1769,7,2,3,5,F103,0
1770,8,2,3,5,F103,0
1771,9,2,3,5,F103,0
1772,10,2,3,5,F103,0
1773,11,2,3,5,F103,0
1774,4,4,3,5,F103,0
1775,5,4,3,5,F103,0
1776,6,4,3,5,F103,0
1777,7,4,3,5,F103,0
1778,8,4,3,5,F103,0
1779,9,4,3,5,F103,0
1780,10,4,3,5,F103,0
1781,11,4,3,5,F103,0
1782,4,2,3,5,B130,0
1783,5,2,3,5,B130,0
1784,6,2,3,5,B130,0
1785,7,2,3,5,B130,0
1786,8,2,3,5,B130,0
1787,9,2,3,5,B130,0
1788,10,2,3,5,B130,0
1789,11,2,3,5,B130,0
1790,4,4,3,5,B130,0
1791,5,4,3,5,B130,0
1792,6,4,3,5,B130,0
1793,7,4,3,5,B130,0
1794,8,4,3,5,B130,0
1795,9,4,3,5,B130,0
1796,10,4,3,5,B130,0
1797,11,4,3,5,B130,0
1798,4,3,6,7,F602,0
1799,5,3,6,7,F602,0
1800,6,3,6,7,F602,0
1801,7,3,6,7,F602,0
1802,8,3,6,7,F602,0
